Parent Molecule,Name,InChIKey,Smiles,Drug Type,Administration_Routes,SideEffects,Oral,Parenteral,Topical,Phase,First Approval,Withdrawn Flag
CHEMBL1615867,AZACLORZINE,ZQTOZLYOIRKCPL-UHFFFAOYSA-N,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL357858,FLURADOLINE,LEBFQNREPOQDII-UHFFFAOYSA-N,CNCCSC1=Cc2ccccc2Oc2ccc(F)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110628,CHLOROTHEN,XAEXSWVTEJHRMH-UHFFFAOYSA-N,CN(C)CCN(Cc1ccc(Cl)s1)c1ccccn1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL12831,IMAZODAN,VXMYWVMXSWJFCV-UHFFFAOYSA-N,O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1882682,FLUCINDOLE,FXNCRITWFOVSEP-UHFFFAOYSA-N,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL93240,METITEPINE,RLJFTICUTYVZDG-UHFFFAOYSA-N,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110693,PEMERID,GCBWOTFSWXWNDL-UHFFFAOYSA-N,CN(C)CCCOC1CC(C)(C)N(C)C(C)(C)C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL428479,ANIROLAC,HEOZYYOUKGGSBJ-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1487804,BENZOYLPAS,GNZCRYWFWKFIDM-UHFFFAOYSA-N,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL77921,MEDETOMIDINE,CUHVIMMYOGQXCV-UHFFFAOYSA-N,Cc1cccc(C(C)c2c[nH]cn2)c1C,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL440135,PARAPROPAMOL,SSMYTAQHMUHRSK-UHFFFAOYSA-N,CCC(=O)Nc1ccc(O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL472562,FORFENIMEX,JRBXPUUAYKCCLQ-QMMMGPOBSA-N,N[C@H](C(=O)O)c1ccc(CO)c(O)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL55624,DARGLITAZONE,QQKNSPHAFATFNQ-UHFFFAOYSA-N,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3989547,ABAFUNGIN,TYBHXIFFPVFXQW-UHFFFAOYSA-N,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104261,ENZACAMENE,HEOCBCNFKCOKBX-SDNWHVSQSA-N,Cc1ccc(/C=C2/C(=O)C3(C)CCC2C3(C)C)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107405,ISOTIQUIMIDE,PWPWEYFVLITGNU-UHFFFAOYSA-N,Cc1ccnc2c1CCCC2C(N)=S,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104503,CINNAMEDRINE,YMJMZFPZRVMNCH-FMIVXFBMSA-N,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1097904,TOLMESOXIDE,OZNTVIXYGTUPJY-UHFFFAOYSA-N,COc1cc(C)c([S+](C)[O-])cc1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1908074,EPIESTRIOL,PROQIPRRNZUXQM-ZMSHIADSSA-N,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3670685,PALUPIPRANT,MKLKAQMPKHNQPR-NSHDSACASA-N,C[C@H](NC(=O)c1c(C(F)F)nn(C)c1Oc1cccc(C(F)(F)F)c1)c1ccc(C(=O)O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104654,ACITAZANOLAST,VWQZJJZGISNFOE-UHFFFAOYSA-N,O=C(O)C(=O)Nc1cccc(-c2nnn[nH]2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104908,SULFAZAMET,MTERSQYMYBGZTP-UHFFFAOYSA-N,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201243,IPODATE,YQNFBOJPTAXAKV-UHFFFAOYSA-N,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I,1:Synthetic Small Molecule,,,1,0,0,4.0,1962.0,False
CHEMBL2106512,NIFURATRONE,,O=[N+]([O-])c1ccc(/C=[N+](/[O-])CCO)o1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1236378,MONOPHOSPHOTHIAMINE,HZSAJDVWZRBGIF-UHFFFAOYSA-O,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105485,TOLCICLATE,CANCCLAKQQHLNK-UHFFFAOYSA-N,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2111092,EPRODISATE,MGNVWUDMMXZUDI-UHFFFAOYSA-N,O=S(=O)(O)CCCS(=O)(=O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL1400561,ETIRACETAM,HPHUVLMMVZITSG-UHFFFAOYSA-N,CCC(C(N)=O)N1CCCC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL93233,CINROMIDE,LDCXGZCEMNMWIL-VOTSOKGWSA-N,CCNC(=O)/C=C/c1cccc(Br)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106955,PIDOBENZONE,SDJPNDMWNUPUFI-VIFPVBQESA-N,O=C1CC[C@@H](C(=O)Oc2ccc(O)cc2)N1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL344760,AMINOTHIAZOLE,RAIPHJJURHTUIC-UHFFFAOYSA-N,Nc1nccs1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL553204,ICARIIN,TZJALUIVHRYQQB-XLRXWWTNSA-N,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL57185,FLAVODILOL,KRBRHCLLOOCWQF-UHFFFAOYSA-N,CCCNCC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201239,IODAMIDE,VVDGWALACJEJKG-UHFFFAOYSA-N,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1:Synthetic Small Molecule,,,0,1,0,4.0,1982.0,False
CHEMBL2111149,SUXEMERID,HEXFLVSMVWJRBX-UHFFFAOYSA-N,CN1C(C)(C)CC(OC(=O)CCC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL383581,EDONENTAN,ORJRYNKVKJAJPY-UHFFFAOYSA-N,Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1742402,TROPANSERIN,HDDNYFLPWFSBLN-XYPWUTKMSA-N,Cc1cc(C)cc(C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104509,XENALIPIN,IQOMYCGTGFGDFN-UHFFFAOYSA-N,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL438145,LEVOFENFLURAMINE,DBGIVFWFUFKIQN-SECBINFHSA-N,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL48166,HOMIDIUM,QTANTQQOYSUMLC-UHFFFAOYSA-O,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2074822,CEFLUPRENAM,XAKKNLNAJBNLPC-MAYKBZFQSA-N,CC[N+](C)(C/C=C/C1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCF)c3nsc(N)n3)[C@H]2SC1)CC(N)=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1736123,CINTAZONE,KATBVKFXGKGUFE-UHFFFAOYSA-N,CCCCCC1C(=O)N2C=C(c3ccccc3)c3ccccc3N2C1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2111055,TIBENELAST,PDUXMHXBBXXJFQ-UHFFFAOYSA-N,CCOc1cc2cc(C(=O)O)sc2cc1OCC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL24955,BEXLOSTERIDE,WQBIOEFDDDEARX-CHWSQXEVSA-N,CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL277465,DENBUFYLLINE,HJPRDDKCXVCFOH-UHFFFAOYSA-N,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL83894,FANANSERIN,VGIGHGMPMUCLIQ-UHFFFAOYSA-N,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL287542,RAFOXANIDE,NEMNPWINWMHUMR-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1235017,OROTIC ACID,PXQPEWDEAKTCGB-UHFFFAOYSA-N,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104737,TILOMISOLE,PUYFLGQZLHVTHX-UHFFFAOYSA-N,O=C(O)Cc1sc2nc3ccccc3n2c1-c1ccc(Cl)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL16699,ELLIPTINIUM,YZQRAQOSAPWELU-UHFFFAOYSA-O,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL46765,BEMORADAN,XZPGINPFWXLYNW-UHFFFAOYSA-N,CC1CC(=O)NN=C1c1ccc2c(c1)OCC(=O)N2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106882,PIPROFUROL,LIAPJIQUUKLLDZ-UHFFFAOYSA-N,COc1c(C(O)CCc2ccc(O)cc2)c(OCCN2CCCCC2)c(OC)c2occc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL29188,LOMERIZINE,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1630579,MYRTECAINE,BZRYYBWNOUALTQ-UHFFFAOYSA-N,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL135191,TIFENAZOXIDE,KYSFUHHFTIGRJN-UHFFFAOYSA-N,CC1(NC2=NS(=O)(=O)c3sc(Cl)cc3N2)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1618378,DECLOPRAMIDE,YEYAKZXEBSVURO-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106511,NICOPHOLINE,QLPQPTXSAXQCMR-UHFFFAOYSA-N,O=C(c1cccnc1)N1CCOCC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104032,CARBOCLORAL,ITMSAWKLJVGBIT-UHFFFAOYSA-N,CCOC(=O)NC(O)C(Cl)(Cl)Cl,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1616411,TALIBEGRON,SRBPKVWITYPHQR-KRWDZBQOSA-N,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2003782,ESONARIMOD,YRSSFEUQNAXQMX-UHFFFAOYSA-N,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105999,ALIBENDOL,UMJHTFHIQDEGKB-UHFFFAOYSA-N,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105475,BROXATEROL,JBRBWHCVRGURBA-UHFFFAOYSA-N,CC(C)(C)NCC(O)c1cc(Br)no1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL106502,ALAMIFOVIR,VDBGPMJFHCJMOL-UHFFFAOYSA-N,COc1ccc(Sc2nc(N)nc3c2ncn3CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106185,DIACETAMATE,UJAOSPFULOFZRR-UHFFFAOYSA-N,CC(=O)Nc1ccc(OC(C)=O)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104285,ETIPROSTON,BPALXSWPHQNCAA-RLJNYRALSA-N,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C2(COc3ccccc3)OCCO2)[C@H](O)C[C@@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1235482,GLUTARAL,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,O=CCCCC=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL20634,SUDOXICAM,SYCHUQUJURZQMO-UHFFFAOYSA-N,CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1314065,METHYLBENZETHONIUM,UQOOPIMXBSPVJI-UHFFFAOYSA-N,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL85959,ENAZADREM,NRGYTONERIQIBW-UHFFFAOYSA-N,Cc1nc(NCCCCCCc2ccccc2)nc(C)c1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2103762,AMBAZONE,ANZIOUQAFBXNHU-UHFFFAOYSA-N,N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107228,SOLIMASTAT,WORSVFBVUCBRIP-VNQPRFMTSA-N,CO[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201388,FLUDROCORTISONE,AAXVEMMRQDVLJB-BULBTXNYSA-N,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL10445,CLOXACEPRIDE,VZNJZQAFQDEJOO-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL358392,TASULDINE,HMCTXMOKMWELFJ-UHFFFAOYSA-N,c1cnc(SCc2cccnc2)nc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104704,NOBERASTINE,VNIOQSAWKLOGLY-UHFFFAOYSA-N,Cc1ccc(Cn2c(NC3CCNCC3)nc3cccnc32)o1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104423,NARASIN,VHKXXVVRRDYCIK-CWCPJSEDSA-N,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1907001,BENZODODECINIUM,CYDRXTMLKJDRQH-UHFFFAOYSA-N,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL3989771,FEDOTOZINE,MVKIWCDXKCUDEH-QFIPXVFZSA-N,CC[C@](COCc1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106932,PALATRIGINE,XJQJAFGEQVKYNF-UHFFFAOYSA-N,CC(C)n1nc(-c2cccc(Cl)c2Cl)c(N)nc1=N,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106558,AMFLUTIZOLE,KVMCEGAWQYTFKC-UHFFFAOYSA-N,Nc1c(-c2cccc(C(F)(F)F)c2)nsc1C(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104560,DEXTILIDINE,WDEFBBTXULIOBB-WBVHZDCISA-N,CCOC(=O)[C@]1(c2ccccc2)CCC=C[C@H]1N(C)C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105232,PIFARNINE,DVJCPEWCHQLAEH-GLHLOLHSSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110929,CLOROPERONE,OCXLBOACUPDBRL-UHFFFAOYSA-N,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL452859,BUTOCTAMIDE,WTBQLHRVRKXSPX-UHFFFAOYSA-N,CCCCC(CC)CNC(=O)CC(C)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104931,TOLTRAZURIL,OCINXEZVIIVXFU-UHFFFAOYSA-N,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2110811,BUTOPROZINE,NRTGWAAGLRTUJZ-UHFFFAOYSA-N,CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CC)cc3ccccn23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL63544,BENZOTRIPT,QJERBBQXOMUURJ-INIZCTEOSA-N,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2103981,PICONOL,SHNUBALDGXWUJI-UHFFFAOYSA-N,OCc1ccccn1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1356732,ACTINOQUINOL,YAMVZYRZAMBCED-UHFFFAOYSA-N,CCOc1ccc(S(=O)(=O)O)c2cccnc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1449249,CHLORINDANOL,ATAJVFBUUIBIEO-UHFFFAOYSA-N,Oc1ccc(Cl)c2c1CCC2,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL188427,ACODAZOLE,YHHUQUILBRTPTF-UHFFFAOYSA-N,CC(=O)N(C)c1ccc(Nc2cc(C)nc3ccc4nc[nH]c4c23)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1231391,N-ACETYLMANNOSAMINE,OVRNDRQMDRJTHS-UOLFYFMNSA-N,CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1598450,AROFYLLINE,GVTLDPJNRVMCAL-UHFFFAOYSA-N,CCCn1c(=O)c2[nH]cnc2n(-c2ccc(Cl)cc2)c1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1201389,LOTEPREDNOL,MCKJPJYRCPANCC-XLXYOEISSA-N,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)O,1:Synthetic Small Molecule,,,0,0,0,3.0,,False
CHEMBL2105540,DEPRODONE,KQZSMOGWYFPKCH-UJPCIWJBSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104160,CYCLINDOLE,WZXJEMXDECWINY-UHFFFAOYSA-N,CN(C)C1CCc2[nH]c3ccccc3c2C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106444,DEXTIOPRONIN,YTGJWQPHMWSCST-GSVOUGTGSA-N,C[C@@H](S)C(=O)NCC(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105855,ELDACIMIBE,HGLFNRGXRCKGSW-UHFFFAOYSA-N,CCCCCCN(Cc1ccc(CC(C)(C)C)cc1)C(Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)=C1C(=O)OC(C)(C)OC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1380480,VANITIOLIDE,WQYRHRAZNNRDIA-UHFFFAOYSA-N,COc1cc(C(=S)N2CCOCC2)ccc1O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL22077,HYCANTHONE,MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2107544,ZOLIPROFEN,RXZTWBVFHQLTBU-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(Oc2nccs2)cc1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1590076,SECALCIFEROL,FCKJYANJHNLEEP-XRWYNYHCSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2106043,AZOLIMINE,KPMDCTAAOGEIKO-UHFFFAOYSA-N,CN1C(=N)N(c2ccccc2)CC1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1697828,CARBROMAL,OPNPQXLQERQBBV-UHFFFAOYSA-N,CCC(Br)(CC)C(=O)NC(N)=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2002154,TRIPALMITIN,PVNIQBQSYATKKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1243298,QUILOSTIGMINE,IIFRKALDATVOJE-GGAORHGYSA-N,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL4633566,DS-1971,OJKONCJPCULNOW-DYVFJYSZSA-N,Cn1nccc1[C@H]1CCCC[C@@H]1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1227,NORMORPHINE,ONBWJWYUHXVEJS-ZTYRTETDSA-N,Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1742470,EBALZOTAN,UEAKCKJAKUFIQP-OAHLLOKOSA-N,CCCN(C(C)C)[C@H]1COc2cccc(C(=O)NC(C)C)c2C1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL455706,CALUSTERONE,IVFYLRMMHVYGJH-PVPPCFLZSA-N,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105549,TOLYCAINE,UDKICLZCJWQTLS-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL24938,LORGLUMIDE,IEKOTSCYBBDIJC-UHFFFAOYSA-N,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2104850,RILAPINE,UJCYUJOQBXHJFH-ZBKNUEDVSA-N,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL430554,LIBENZAPRIL,AXTCRUUITQKBAV-KBPBESRZSA-N,NCCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL278764,SURITOZOLE,IWDUZEHNLHFBRZ-UHFFFAOYSA-N,Cn1nc(-c2cccc(F)c2)n(C)c1=S,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL2105918,AFLOQUALONE,VDOSWXIDETXFET-UHFFFAOYSA-N,Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
CHEMBL1207579,MINOCROMIL,RMPRGCBYQSAAAZ-UHFFFAOYSA-N,CCCc1c2nc(C(=O)O)cc(NC)c2cc2c(=O)cc(C(=O)O)oc12,1:Synthetic Small Molecule,,,0,0,0,2.0,,False
